case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
40,Cplus3F,12,12,12,7428.429,359,12,1,29,5846.400776268023,5217.429310530658,3720.4007762680226,1497.0285342626353,1795.0,356.0,60.0,0,3,C,155,89,0.010770599998068064
41,Cplus,10,10,10,7962.574,411,10,1,29,6016.526432326396,5454.573596166451,3629.5264323263946,1825.047163840058,2055.0,403.0,50.0,0,1,C,,,0.2885701000050176
41,Cplus3A,10,10,10,8361.605,492,10,1,29,6479.746977595642,5370.605410211189,3631.7469775956415,1738.85843261555,2460.0,481.0,50.0,0,1,C,,,0.23526899999706075
41,Cplus3F,10,10,10,7947.605,423,10,1,29,6095.746977595642,5370.605410211189,3631.7469775956415,1738.85843261555,2115.0,412.0,50.0,0,1,C,69,45,0.20837560002109967
42,Cplus,13,13,13,7436.332,341,13,1,29,5646.984664418051,5327.331927790256,3638.9846644180498,1688.3472633722067,1705.0,339.0,65.0,0,2,C,,,0.23428939998848364
42,Cplus3A,13,13,13,7746.979,423,13,1,29,6200.850000979304,5148.978724089683,3672.8500009793047,1476.128723110379,2115.0,418.0,65.0,0,2,C,,,0.015690700005507097
42,Cplus3F,13,13,13,7197.979,331,13,1,29,5660.850000979304,5148.978724089683,3672.8500009793047,1476.128723110379,1655.0,329.0,65.0,0,2,C,92,58,0.01640409999527037
43,Cplus,11,11,11,8099.666,410,11,1,29,6044.871695284696,5590.665793911921,3670.871695284696,1919.7940986272272,2050.0,404.0,55.0,0,1,C,,,0.20809689999441616
43,Cplus3A,11,11,11,8612.051,503,11,1,29,6576.216985691666,5547.0505718967115,3748.216985691667,1798.8335862050442,2515.0,495.0,55.0,0,1,C,,,0.1406213000009302
43,Cplus3F,11,11,11,8056.051,412,11,1,29,6126.216985691667,5547.0505718967115,3748.216985691667,1798.8335862050442,2060.0,394.0,55.0,0,1,C,91,57,0.13262380001833662
44,Cplus,11,11,11,8224.461,395,11,1,29,5812.5264323263955,5811.461306206858,3629.5264323263946,2181.9348738804615,1975.0,383.0,55.0,0,5,C,,,0.32970549998572096
44,Cplus3A,11,11,11,8900.364,520,11,1,29,6418.526432326396,5728.3637523171155,3629.5264323263946,2098.8373199907205,2600.0,517.0,55.0,0,5,C,,,0.12680030000046827
44,Cplus3F,11,11,11,8171.364,399,11,1,29,5818.5264323263955,5728.3637523171155,3629.5264323263946,2098.8373199907205,1995.0,393.0,55.0,0,5,C,121,90,0.1317840999981854
45,Cplus,13,13,13,8164.721,371,13,1,29,5758.5264323263955,5882.72127146302,3629.5264323263946,2253.1948391366245,1855.0,362.0,65.0,0,2,C,,,0.4159951999899931
45,Cplus3A,13,13,13,7885.064,414,13,1,29,6157.764188139516,5338.063621657436,3660.764188139513,1677.299433517923,2070.0,412.0,65.0,0,2,C,,,0.023310399992624298
45,Cplus3F,13,13,13,7399.064,333,13,1,29,5671.764188139515,5338.063621657436,3660.764188139513,1677.299433517923,1665.0,331.0,65.0,0,2,C,81,61,0.03607530001318082
46,Cplus,14,14,14,7865.895,337,14,1,29,5517.591048450789,5788.894925377233,3629.5910484507876,2159.303876926447,1685.0,322.0,70.0,0,5,C,,,0.5570816000108607
46,Cplus3A,14,14,14,7410.545,401,14,1,29,5959.647735852275,4937.545282524098,3659.647735852275,1277.897546671823,2005.0,398.0,70.0,0,5,C,,,0.07400970000890084
46,Cplus3F,14,14,14,6899.545,316,14,1,29,5503.647735852275,4937.545282524098,3659.647735852275,1277.897546671823,1580.0,312.0,70.0,0,5,C,85,82,0.04208660000585951
47,Cplus,12,12,12,7756.908,342,12,1,29,5608.5264323263955,5649.907859777954,3629.5264323263946,2020.38142745156,1710.0,337.0,60.0,0,4,C,,,0.38962040000478737
